asignatura,año,tipo,ccaa,link,operativo
Historia de la Filosofía,2020,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/cc_ha_de_la_filosofia_ebau_2020.pdf,si
Historia de la Filosofía,2020,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/ha_de_la_filosofia_ebau_sept_2020.pdf,si
Historia de la Filosofía,2020,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/cc_ha_de_la_filosofia_ebau_sept_2020.pdf,si
Historia de la Filosofía,2021,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/ha_de_la_filosofia_ebau_junio_2021.pdf,si
Historia de la Filosofía,2021,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/ha_de_la_filosofia_ebau_julio_2021.pdf,si
Historia de la Filosofía,2023,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/filosofia_ebau_junio_2023.pdf,si
Historia de la Filosofía,2023,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/cc_filosofia_ebau_junio_2023.pdf,si
Historia de la Filosofía,2023,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/cc_ha_filosofia_ebau_julio_2023.pdf,si
Inglés,2018,Ordinaria,Castilla y León,http://www.usal.es/files/acceso/ingles_fase_general_jun_2018.pdf,si
Inglés,2018,Ordinaria,Castilla y León,http://www.usal.es/files/acceso/ingles_fase_general_julio_2018.pdf,si
Inglés,2018,Ordinaria,Castilla y León,http://www.usal.es/files/acceso/criterios_ingles_fase_general_julio_2018.pdf,si
Inglés,2018,Ordinaria,Castilla y León,http://www.usal.es/files/acceso/ingles_fase_mejora_nota_jun_2018.pdf,si
Inglés,2018,Ordinaria,Castilla y León,http://www.usal.es/files/acceso/ingles_fase_mejora_nota_julio_2018.pdf,si
Inglés,2018,Ordinaria,Castilla y León,http://www.usal.es/files/acceso/criterios_ingles_fase_mejora_nota_julio_2018.pdf,si
Inglés,2019,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/ingles_fase_general_junio_2019.pdf,si
Inglés,2019,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/criterios_ingles_junio_2019.pdf,si
Inglés,2019,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/ingles_fase_general_julio_2019.pdf,si
Inglés,2019,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/criterios_ingles_julio_2019.pdf,si
Inglés,2019,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/ingles_fase_mejora_nota_junio_2019.pdf,si
Inglés,2019,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/criterios_ingles_fase_mejora_nota_junio_2019.pdf,si
Inglés,2019,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/ingles_fase_mejora_nota_julio_2019.pdf,si
Inglés,2019,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/criterios_ingles_fase_mejora_nota_julio_2019.pdf,si
Inglés,2020,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/ingles_fase_obligatoria_ebau_2020.pdf,si
Inglés,2020,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/cc_ingles_fase_obligatoria_ebau-2020.pdf,si
Inglés,2020,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/ingles_fase_obligatoria_ebau_sept_2020.pdf,no
Inglés,2020,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/cc_ingles_ebau_sept_2020.pdf,no
Inglés,2020,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/ingles_fase_mejora_nota_ebau_2020.pdf,no
Inglés,2020,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/cc_ingles_fase_mejora_nota_ebau_2020.pdf,no
Inglés,2020,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/ingles_fase_mejora_nota_ebau_2020_0.pdf,si
Inglés,2020,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/cc_ingles_fase_mejora_de_nota_ebau_sept_2020.pdf,si
Inglés,2021,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/ingles_fase_obligatoria_ebau_junio_2021.pdf,si
Inglés,2021,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/cc_ingles_fase_obligatoria_ebau_junio_2021.pdf,si
Inglés,2021,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/ingles_fase_obligatoria_ebau_julio_2021.pdf,si
Inglés,2021,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/cc_ingles_fase_obligatoria_ebau_julio_2021.pdf,si
Inglés,2021,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/ingles_fase_mejora_nota_ebau_junio_2021.pdf,si
Inglés,2021,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/cc_ingles_fase_mejora_nota_ebau_junio_2021.pdf,si
Inglés,2021,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/ingles_fase_mejora_ebau_julio_2021.pdf,si
Inglés,2021,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/cc_ingles_fase_mejora_ebau_julio_2021.pdf,si
Inglés,2022,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/ingles_fase_general_ebau_junio_2022.pdf,si
Inglés,2022,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/cc_ingles_fase_obligatoria_ebau_junio_2022.pdf,si
Inglés,2022,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/ingles_fase_general_ebau_julio_2022.pdf,si
Inglés,2022,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/cc_ingles_fase_obligatoria_ebau_julio_2022.pdf,si
Inglés,2022,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/ingles_fase_mejora_nota_ebau_junio_2022.pdf,si
Inglés,2022,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/cc_ingles_fase_mejora_nota_ebau_junio_2022.pdf,si
Inglés,2022,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/ingles_fase_mejora_nota_ebau_julio_2022.pdf,si
Inglés,2022,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/cc_ingles_fase_mejora_nota_ebau_julio_2022.pdf,si
Inglés,2023,Modelo 0,Castilla y León,https://www.educa.jcyl.es/universidad/es/servicio-ensenanza-universitaria/acceso-universidades-publicas-castilla-leon/ebau-2023/modelos-0-examen-criterios-correccion/modelos-examen-0.ficheros/1605354-Modelo%200%20Ingl%C3%A9s.pdf,si
Inglés,2023,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/ingles_fase_general_ebau_junio_2023.pdf,si
Inglés,2023,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/cc_ingles_fase_obligatoria_ebau_junio_2023.pdf,si
Inglés,2023,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/ingles_fase_general_ebau_julio_2023.pdf,si
Inglés,2023,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/cc_ingles_fase_general_ebau_julio_2023.pdf,si
Inglés,2023,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/ingles_fase_mejora_nota_ebau_junio_2023.pdf,si
Inglés,2023,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/cc_ingles_fase_mejor_nota_ebau_2023.pdf,si
Inglés,2023,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/ingles_fase_mejora_nota_ebau_julio_2023.pdf,si
Inglés,2023,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/cc_ingles_fase_mejora_nota_ebau_julio_2023.pdf,si
Inglés,2024,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/ingles_ii_fase_general_ebau_junio_2024.pdf,si
Inglés,2024,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/cc_ingles_ii_ebau_junio_2024.pdf,no
Inglés,2024,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/ingles_ii_fase_general_ebau_julio_2024.pdf,si
Inglés,2024,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/cc_ingles_ii_ebau_junio_2024.pdf,no
Inglés,2024,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/ingles_ii_fase_mejora_nota_ebau_junio_2024.pdf,si
Inglés,2024,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/cc_ingles_ii_ebau_junio_2024.pdf,no
Inglés,2024,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/ingles_ii_fase_mejora_nota_ebau_julio_2024.pdf,si
Inglés,2024,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/cc_ingles_ii_ebau_junio_2024.pdf,no
Italiano,2018,Ordinaria,Castilla y León,http://www.usal.es/files/acceso/italiano_fase_general_jun_2018.pdf,no
Italiano,2018,Ordinaria,Castilla y León,http://www.usal.es/files/acceso/italiano_fase_general_julio_2018.pdf,no
Italiano,2018,Ordinaria,Castilla y León,http://www.usal.es/files/acceso/criterios_italiano_fase_general_julio_2018.pdf,no
Italiano,2018,Ordinaria,Castilla y León,http://www.usal.es/files/acceso/italiano_fase_mejora_nota_jun_2018.pdf,no
Italiano,2018,Ordinaria,Castilla y León,http://www.usal.es/files/acceso/italiano_fase_mejora_nota_julio_2018.pdf,no
Italiano,2018,Ordinaria,Castilla y León,http://www.usal.es/files/acceso/criterios_italiano_fase_mejora_nota_julio_2018.pdf,no
Italiano,2019,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/italiano_fase_general_junio_2019.pdf,no
Italiano,2019,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/criterios_italiano_junio_2019.pdf,no
Italiano,2019,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/italiano_fase_general_julio_2019.pdf,no
Italiano,2019,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/criterios_italiano_julio_2019.pdf,no
Italiano,2019,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/italiano_fase_mejora_nota_junio_2019.pdf,no
Italiano,2019,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/criterios_italiano_fase_mejora_nota_junio_2019.pdf,no
Italiano,2019,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/italiano_fase_mejora_nota_julio_2019.pdf,no
Italiano,2019,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/criterios_italiano_fase_mejora_nota_julio_2019.pdf,no
Italiano,2020,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/italiano_fase_obligatoria_ebau_2020.pdf,no
Italiano,2020,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/cc_italiano_fase_obligatoria_ebau_2020.pdf,si
Italiano,2020,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/italiano_fase_mejora_nota_ebau_2020.pdf,si
Italiano,2020,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/cc_italiano_fase_mejora_nota_ebau_2020.pdf,si
Italiano,2021,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/italiano_fase_obligatoria_ebau_junio_2021.pdf,si
Italiano,2021,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/cc_italiano_fase_obligatoria_ebau_junio_2021.pdf,si
Italiano,2021,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/italiano_fase_obligatoria_ebau_julio_2021.pdf,si
Italiano,2021,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/cc_italiano_fase_obligatoria_ebau_julio_2021.pdf,si
Italiano,2021,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/italiano_fase_mejora_nota_ebau_junio_2021.pdf,no
Italiano,2021,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/cc_italiano_fase_mejora_nota_ebau_2021.pdf,no
Italiano,2021,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/italiano_fase_mejora_ebau_julio_2021.pdf,no
Italiano,2021,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/cc_italiano_fase_mejora_ebau_julio_2021.pdf,no
Italiano,2022,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/italiano_fase_general_ebau_junio_2022.pdf,no
Italiano,2022,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/cc_italiano_fase_obligatoria_ebau_junio_2022.pdf,no
Italiano,2022,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/italiano_fase_general_ebau_julio_2022.pdf,no
Italiano,2022,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/cc_italiano_fase_obligatoria_ebau_julio_2022.pdf,no
Italiano,2022,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/italiano_fase_mejora_nota_ebau_junio_2022.pdf,no
Italiano,2022,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/cc_italiano_fase_mejora_nota_ebau_junio_2022.pdf,no
Italiano,2022,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/italiano_fase_mejora_nota_ebau_julio_2022.pdf,no
Italiano,2022,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/cc_italiano_fase_mejora_nota_ebau_julio_2022.pdf,no
Italiano,2023,Modelo 0,Castilla y León,https://www.educa.jcyl.es/universidad/es/servicio-ensenanza-universitaria/acceso-universidades-publicas-castilla-leon/ebau-2023/modelos-0-examen-criterios-correccion/modelos-examen-0.ficheros/1605355-Modelo%200%20Italiano.pdf.pdf,si
Italiano,2023,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/italiano_fase_general_ebau_junio_2023.pdf,no
Italiano,2023,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/cc_italiano_fase_obligatoria_ebau_junio_2023.pdf,si
Italiano,2023,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/italiano_fase_general_ebau_julio_2023.pdf,si
Italiano,2023,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/cc_italiano_fase_general_ebau_julio_2023.pdf,si
Italiano,2023,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/italiano_fase_mejora_nota_ebau_junio_2023.pdf,si
Italiano,2023,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/cc_italiano_fase_mejor_nota_ebau_2023.pdf,si
Italiano,2023,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/italiano_fase_mejora_nota_ebau_julio_2023.pdf,si
Italiano,2023,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/cc_italiano_fase_mejora_nota_ebau_julio_2023.pdf,si
Italiano,2024,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/italiano_ii_fase_general_ebau_junio_.pdf,si
Italiano,2024,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/cc_italiano_ii_fase_obligatoria_ebau_junio_2024.pdf,si
Italiano,2024,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/italiano_ii_fase_mejora_nota_ebau_junio_2024.pdf,si
Italiano,2024,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/cc_italiano_ii_fase_mejora_nota_ebau_junio_2024.pdf,si
Italiano,2024,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/italiano_ii_fase_mejora_nota_ebau_julio_2024.pdf,si
Italiano,2024,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/cc_italiano_ii_fase_mejora_nota_ebau_julio_2024.pdf,si
Latín II,2018,Ordinaria,Castilla y León,http://www.usal.es/files/acceso/latin_jun_2018.pdf,si
Latín II,2018,Ordinaria,Castilla y León,http://www.usal.es/files/acceso/latin_julio_2018.pdf,si
Latín II,2018,Ordinaria,Castilla y León,http://www.usal.es/files/acceso/criterios_latin_julio_2018.pdf,si
Latín II,2019,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/latin_junio_2019.pdf,si
Latín II,2019,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/criterios_latin_junio_2019.pdf,si
Latín II,2019,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/latin_julio_2019.pdf,si
Latín II,2019,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/criterios_latin_julio_2019.pdf,si
Latín II,2020,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/latin_ebau_2020.pdf,no
Latín II,2020,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/cc_latin_ii_ebau_2020.pdf,si
Latín II,2020,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/latin_ebau_sept_2020.pdf,si
Latín II,2020,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/cc_latin_ebau_sept_2020.pdf,si
Latín II,2021,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/latin_ebau_junio_2021.pdf,si
Latín II,2021,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/cc_latin_ebau_junio_2021.pdf,si
Latín II,2021,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/latin_ebau_julio_2021.pdf,si
Latín II,2021,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/cc_latin_ebau_julio_2021.pdf,si
Latín II,2022,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/latin_ebau_junio_2022.pdf,si
Latín II,2022,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/cc_latin_ebau_junio_2022.pdf,si
Latín II,2022,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/latin_ebau_julio_2022.pdf,si
Latín II,2022,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/cc_latin_ebau_julio_2022.pdf,si
Latín II,2023,Modelo 0,Castilla y León,https://www.educa.jcyl.es/universidad/es/servicio-ensenanza-universitaria/acceso-universidades-publicas-castilla-leon/ebau-2023/modelos-0-examen-criterios-correccion/modelos-examen-0.ficheros/1605356-Modelo%200%20Lat%C3%ADn%20II.pdf,si
Latín II,2023,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/latin_ebau_junio_2023.pdf,no
Latín II,2023,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/cc_latin_ii_ebau_junio_2023.pdf,si
Latín II,2023,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/latin_ebau_julio_2023.pdf,si
Latín II,2023,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/cc_latin_ii_ebau_julio_2023.pdf,si
Latín II,2024,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/latin_ii_fase_general_ebau_junio_2024.pdf,si
Latín II,2024,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/cc_latin_ii_fase_obligatoria_ebau_junio_2024.pdf,si
Latín II,2024,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/latin_ii_fase_general_ebau_julio_2024.pdf,si
Latín II,2024,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/cc_latin_ii_fase_obligatoria_ebau_julio_2024.pdf,no
Latín II,2024,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/latin_ii_fase_mejora_nota_ebau_junio_2024.pdf,no
Latín II,2024,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/cc_latin_ii_fase_mejora_nota_ebau_junio_2024.pdf,si
Latín II,2025,Modelo 0,Castilla y León,https://www.educa.jcyl.es/universidad/es/servicio-ensenanza-universitaria/acceso-universidades-publicas-castilla-leon/pau-2025-b5f5f/modelos-examen-0.ficheros/1743860-Modelo%200%20Lat%C3%ADn%20II.pdf,si
Lengua Castellana y Literatura,2018,Ordinaria,Castilla y León,http://www.usal.es/files/acceso/lengua_castellana_jun_2018.pdf,si
Lengua Castellana y Literatura,2018,Ordinaria,Castilla y León,http://www.usal.es/files/acceso/lengua_castellana_julio_2018.pdf,si
Lengua Castellana y Literatura,2018,Ordinaria,Castilla y León,http://www.usal.es/files/acceso/criterios_lengua_castellana_julio_2018.pdf,si
Lengua Castellana y Literatura,2019,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/lengua_castellana_y_literatura_junio_2019.pdf,si
Lengua Castellana y Literatura,2019,Ordinaria,Castilla y León,https://www.usal.es/files/acceso/criterios_lengua_castellana_y_literatura_junio_2019.pdf,si
