carrera,titulacion,universidad,provincia,modalidad,nota_corte,tipo_centro,duracion,precio_primer_curso,nota_corte_num
Bellas Artes,Grado en Bellas Artes,Universidad de Castilla - La Mancha,Cuenca,Presencial,"5,000",Universidad Pública,"4,0 años",1.058 €,5.0
Bellas Artes,Grado en Arte,Universidad del País Vasco,Vizcaya,Presencial,"5,000",Universidad Pública,"4,0 años",1.097 €,5.0
Bellas Artes,Grado en Bellas Artes,Universidad de Salamanca,Salamanca,Presencial,"5,000",Universidad Pública,"4,0 años",734 €,5.0
Bellas Artes,Grado en Bellas Artes,Bau - Centro Universitario de Diseño de Barcelona,Barcelona,Presencial,"5,000",Centro Adscrito Privado,"4,0 años",8.820 €,5.0
Bellas Artes,Grado en Bellas Artes + Diplomatura en Diseño Digital,Escuela Universitaria de Artes TAI,Madrid,Presencial,"5,000",Centro Adscrito Privado,"4,0 años",11.070 €,5.0
Bellas Artes,Grado en Bellas Artes,Adema - Escuela Universitaria,Baleares,Presencial,"5,000",Centro Adscrito Privado,"4,0 años",6.736 €,5.0
Bellas Artes,Grado en Arte y Diseño,Escola Massana,Barcelona,Presencial,"5,000",Centro Adscrito Privado,"4,0 años",6.436 €,5.0
Bellas Artes,Grado en Bellas Artes (Bachelor's Degree in Fine Arts),Adema - Escuela Universitaria,Baleares,Presencial,"5,000",Centro Adscrito Privado,"4,0 años",6.736 €,5.0
Bellas Artes,Doble Grado en Bellas Artes + Turismo,Universidad Rey Juan Carlos,Madrid,Semipresencial,"8,314",Universidad Pública,"6,0 años",no disponible,8.314
Geografia,"Doble Grado en Turismo + Geografía, Territorio y Medio Ambiente",Universitat de Girona,Girona,Presencial,"5,000",Universidad Pública,"4,0 años",1.168 €,5.0
Geografia,Grado en Geografía e Historia,Universidad Pablo de Olavide,Sevilla,Presencial,"5,000",Universidad Pública,"4,0 años",757 €,5.0
Geografia,Doble Grado en Turismo + Geografía e Historia,Universidade de Vigo,Ourense,Presencial,"5,000",Universidad Pública,"6,0 años",680 €,5.0
Geografia,Grado en Geografía e Historia,Universidad de La Rioja,La Rioja,Presencial,"5,000",Universidad Pública,"4,0 años",845 €,5.0
Geografia,"Grado en Geografía, Desarrollo Territorial y Sostenibilidad",Universidad de Castilla - La Mancha,Ciudad Real,Presencial,"5,000",Universidad Pública,"4,0 años",728 €,5.0
Geografia,Grado en Geografía e Historia,Universidad de Jaén,Jaén,Presencial,"5,000",Universidad Pública,"4,0 años",757 €,5.0
Geografia,Grado en Ciencia y Tecnología Geográficas,Universidad de Murcia,Murcia,Presencial,"5,000",Universidad Pública,"4,0 años",863 €,5.0
Geografia,Grado en Geografía e Historia,Universidade de Vigo,Ourense,Presencial,"5,000",Universidad Pública,"4,0 años",591 €,5.0
Geografia,Grado en Geografía e Historia,Universidad Nacional de Educación a Distancia,Madrid,A distancia,"5,000",Universidad Pública,"4,0 años",780 €,5.0
Sociologia,Doble Grado en Sociología + Relaciones Internacionales y Experto en Desarrollo,Universidad Complutense de Madrid,Madrid,Presencial,"11,219",Universidad Pública,"5,0 años",no disponible,11.219
Sociologia,"Grado en Estudios Transculturales Europeos: Lenguas, Culturas, Interacciones",Universidad de Málaga,Málaga,Presencial,"10,885",Universidad Pública,"4,0 años",757 €,10.885
Sociologia,Doble Grado en Ciencia Política y Gestión Pública + Sociología,Universitat Autònoma de Barcelona,Barcelona,Presencial,"9,584",Universidad Pública,"5,0 años",1.168 €,9.584
Sociologia,Doble Grado en Ciencia Política y Gestión Pública + Sociología,Universidad del País Vasco,Vizcaya,Presencial,"9,188",Universidad Pública,"5,0 años",805 €,9.188
Sociologia,Doble Grado en Estadística Aplicada + Sociología,Universitat Autònoma de Barcelona,Barcelona,Presencial,"8,802",Universidad Pública,"5,0 años",1.108 €,8.802
Sociologia,Doble Grado en Ciencias Políticas + Sociología,Universidad Carlos III de Madrid,Madrid,Presencial,"8,764",Universidad Pública,"5,0 años",no disponible,8.764
Sociologia,Grado en Sociología,Universidad Carlos III de Madrid,Madrid,Presencial,"7,466",Universidad Pública,"4,0 años",1.015 €,7.466
Sociologia,Grado en Sociología,Universidad de Alicante,Alicante,Presencial,"6,759",Universidad Pública,"4,0 años",767 €,6.759
Sociologia,Doble Grado en Trabajo Social + Sociología,Universidad Pablo de Olavide,Sevilla,Presencial,"6,136",Universidad Pública,"5,0 años",no disponible,6.136
Sociologia,Grado en Sociología,Universitat Autònoma de Barcelona,Barcelona,Presencial,"5,436",Universidad Pública,"4,0 años",1.061 €,5.436
Sociologia,Grado en Sociología,Universitat de Barcelona,Barcelona,Presencial,"5,020",Universidad Pública,"4,0 años",1.061 €,5.02
Sociologia,Grado en Sociología,Universidad de Granada,Granada,Presencial,"5,000",Universidad Pública,"4,0 años",757 €,5.0
Sociologia,Grado en Sociología,Universitat de València,Valencia,Presencial,"5,000",Universidad Pública,"4,0 años",767 €,5.0
Sociologia,Grado en Estudios Socioculturales de Género,Universitat Autònoma de Barcelona,Barcelona,Presencial,"5,000",Universidad Pública,"4,0 años",1.061 €,5.0
Sociologia,Grado en Sociología,Universidad de La Laguna,Tenerife,Presencial,"5,000",Universidad Pública,"4,0 años",610 €,5.0
Sociologia,Grado en Sociología,Universidade da Coruña,A Coruña,Presencial,"5,000",Universidad Pública,"4,0 años",591 €,5.0
Sociologia,Doble Grado en Sociología + Ciencias Políticas y de la Administración,Universidad Pablo de Olavide,Sevilla,Presencial,"5,000",Universidad Pública,"5,0 años",no disponible,5.0
Sociologia,Grado en Sociología,Universidad del País Vasco,Vizcaya,Presencial,"5,000",Universidad Pública,"4,0 años",805 €,5.0
Sociologia,Doble Grado en Ciencias Políticas y de la Administración + Sociología,Universidad de Granada,Granada,Presencial,"5,000",Universidad Pública,"4,0 años",no disponible,5.0
Sociologia,Grado en Sociología,Universidad Complutense de Madrid,Madrid,Presencial,"5,000",Universidad Pública,"4,0 años",1.015 €,5.0
Sociologia,Grado en Sociología,Universidad de Murcia,Murcia,Presencial,"5,000",Universidad Pública,"4,0 años",863 €,5.0
Sociologia,Grado en Sociología,Universidad de Salamanca,Salamanca,Presencial,"5,000",Universidad Pública,"4,0 años",678 €,5.0
Sociologia,Doble Grado en Sociología + Ciencia Política y Administración Pública,Universidad de Salamanca,Salamanca,Presencial,"5,000",Universidad Pública,"6,0 años",1.141 €,5.0
Sociologia,Doble Grado en Sociología + Ciencias Políticas y de la Administración Pública,Universitat de València,Valencia,Presencial,"5,000",Universidad Pública,"5,0 años",no disponible,5.0
Sociologia,Grado en Sociología Aplicada,Universidad Pública de Navarra,Navarra,Presencial,"5,000",Universidad Pública,"4,0 años",906 €,5.0
Sociologia,Grado en Sociología,Universidad Pablo de Olavide,Sevilla,Presencial,"5,000",Universidad Pública,"4,0 años",757 €,5.0
Sociologia,Grado en Gestión de la Sociedad Digital,Universitat de Vic - Universitat Central de Catalunya,Barcelona,Presencial,"5,000",Universidad Privada,"4,0 años",5.261 €,5.0
Sociologia,Grado en Sociología,Universidad Nacional de Educación a Distancia,Madrid,A distancia,"5,000",Universidad Pública,"4,0 años",780 €,5.0
Criminologia,Doble Grado en Criminología + Psicología,Universidad Rey Juan Carlos,Madrid,Presencial,"12,855",Universidad Pública,"5,0 años",1.749 €,12.855
Criminologia,Doble Grado en Criminología + Derecho,Universidad Rey Juan Carlos,Madrid,Presencial,"12,852",Universidad Pública,"5,0 años",1.408 €,12.852
Criminologia,Doble Grado en Criminología + Derecho,Universidad de Salamanca,Salamanca,Presencial,"12,610",Universidad Pública,"6,0 años",916 €,12.61
Criminologia,Doble Grado en Criminología + Trabajo Social,Universidad Rey Juan Carlos,Madrid,Presencial,"12,553",Universidad Pública,"5,0 años",1.522 €,12.553
Criminologia,Grado en Criminalística: Ciencias y Tecnologías Forenses,Universidad de Alcalá,Madrid,Presencial,"12,374",Universidad Pública,"4,0 años",1.241 €,12.374
Criminologia,Grado en Criminología,Universidad Complutense de Madrid,Madrid,Presencial,"11,599",Universidad Pública,"4,0 años",1.166 €,11.599
Criminologia,Doble Grado en Criminología + Ingeniería Informática,Universidad Rey Juan Carlos,Madrid,Presencial,"11,450",Universidad Pública,"6,0 años",1.611 €,11.45
Criminologia,Grado en Criminología,Universidad de Oviedo,Asturias,Presencial,"11,446",Universidad Pública,"4,0 años",771 €,11.446
Criminologia,Doble Grado en Derecho + Criminología (DECRIM),Universidad de Alicante,Alicante,Presencial,"11,378",Universidad Pública,"5,0 años",no disponible,11.378
Criminologia,Doble Grado en Criminología y Políticas Públicas de Prevención + Derecho,Universitat Pompeu Fabra,Barcelona,Presencial,"11,362",Universidad Pública,"5,0 años",1.097 €,11.362
Criminologia,Doble Grado en Derecho + Criminología,Universitat de València,Valencia,Presencial,"11,336",Universidad Pública,"5,0 años",no disponible,11.336
Criminologia,Doble Grado en Criminología + Derecho,Universidad de Oviedo,Asturias,Presencial,"11,305",Universidad Pública,"4,0 años",993 €,11.305
Criminologia,Doble Grado en Derecho + Criminología,Universidad Pablo de Olavide,Sevilla,Presencial,"11,112",Universidad Pública,"5,0 años",no disponible,11.112
Criminologia,Grado en Criminología,Universidad de Granada,Granada,Presencial,"11,085",Universidad Pública,"4,0 años",757 €,11.085
Criminologia,Grado en Criminología,Universidad Rey Juan Carlos,Madrid,Presencial,"11,068",Universidad Pública,"4,0 años",1.166 €,11.068
Criminologia,Doble Grado en Derecho + Criminología,Universitat Autònoma de Barcelona,Barcelona,Presencial,"10,834",Universidad Pública,,1.061 €,10.834
Criminologia,Grado en Criminología,Universidad de Sevilla,Sevilla,Presencial,"10,806",Universidad Pública,"4,0 años",757 €,10.806
Criminologia,Grado en Criminología,Universidad Rey Juan Carlos,Madrid,Presencial,"10,803",Universidad Pública,"4,0 años",1.166 €,10.803
Criminologia,Doble Grado en Derecho + Criminología,Universidad de Málaga,Málaga,Presencial,"10,789",Universidad Pública,"6,0 años",757 €,10.789
Criminologia,Doble Grado en Derecho + Criminología y Seguridad,Universidad de Cádiz,Cádiz,Presencial,"10,762",Universidad Pública,"5,0 años",757 €,10.762
Criminologia,Grado en Criminología,Universidad de Extremadura,Cáceres,Presencial,"10,650",Universidad Pública,"4,0 años",709 €,10.65
Criminologia,Grado en Criminología,Universidad Pablo de Olavide,Sevilla,Presencial,"10,551",Universidad Pública,"4,0 años",757 €,10.551
Criminologia,Grado en Criminología,Universidad del País Vasco,Guipúzcoa,Presencial,"10,534",Universidad Pública,"4,0 años",805 €,10.534
Criminologia,Grado en Criminología,Universidad de Málaga,Málaga,Presencial,"10,534",Universidad Pública,"4,0 años",757 €,10.534
Criminologia,Grado en Criminología,Universidade de Santiago de Compostela,A Coruña,Presencial,"10,492",Universidad Pública,"4,0 años",591 €,10.492
Criminologia,Grado en Criminología,Universidad de Murcia,Murcia,Presencial,"10,377",Universidad Pública,"4,0 años",863 €,10.377
Criminologia,Grado en Criminología y Seguridad,Universidad de Cádiz,Cádiz,Presencial,"10,012",Universidad Pública,"4,0 años",757 €,10.012
Criminologia,PCEO en Criminología + Derecho,Universidad de Extremadura,Cáceres,Presencial,"9,933",Universidad Pública,"6,0 años",1.010 €,9.933
Criminologia,Grado en Criminología,Universitat de València,Valencia,Presencial,"9,852",Universidad Pública,"4,0 años",767 €,9.852
Criminologia,Doble Grado en Criminología + Grado en Seguridad,Universidad de Murcia,Murcia,Presencial,"9,784",Universidad Pública,"5,0 años",no disponible,9.784
Criminologia,Doble Grado en Seguridad + Criminología,ISEN Centro Universitario,Murcia,Presencial,"9,784",Centro Adscrito Privado,"5,0 años",no disponible,9.784
Criminologia,Grado en Criminología,Universitat Autònoma de Barcelona,Barcelona,Presencial,"9,764",Universidad Pública,"4,0 años",1.061 €,9.764
Criminologia,Grado en Criminología y Seguridad,Universitat Jaume I,Castellón,Presencial,"9,674",Universidad Pública,"4,0 años",767 €,9.674
Criminologia,Grado en Criminología,Universidad de Alicante,Alicante,Presencial,"9,645",Universidad Pública,"4,0 años",767 €,9.645
Criminologia,Grado en Criminología,Universidad de Salamanca,Salamanca,Presencial,"9,558",Universidad Pública,"4,0 años",678 €,9.558
